[06-May-2015 07:06:07 Europe/Berlin] PHP Parse error:  syntax error, unexpected ';' in D:\xampp\www\xphp\Model\Model.class.php on line 43
[06-May-2015 07:06:17 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in D:\xampp\www\xphp\Model\Model.class.php on line 44
[06-May-2015 07:24:10 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:24:10 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:24:10 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:24:10 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:31:41 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:31:41 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:31:41 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:31:41 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:33:57 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:33:57 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 32
[06-May-2015 07:33:57 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 32
[06-May-2015 07:33:57 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 29
[06-May-2015 07:33:57 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 32
[06-May-2015 07:33:57 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 32
[06-May-2015 07:35:11 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 30
[06-May-2015 07:35:11 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 33
[06-May-2015 07:35:11 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 33
[06-May-2015 07:35:11 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 30
[06-May-2015 07:35:11 Europe/Berlin] PHP Notice:  Undefined offset: 0 in D:\xampp\www\xphp\Model\Model.class.php on line 33
[06-May-2015 07:35:11 Europe/Berlin] PHP Warning:  in_array() expects parameter 2 to be array, null given in D:\xampp\www\xphp\Model\Model.class.php on line 33
[06-May-2015 07:38:52 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Controller\Home\UserController.class.php on line 17
[06-May-2015 11:25:47 Europe/Berlin] PHP Fatal error:  Class 'Controller\Home\image' not found in D:\xampp\www\xphp\Controller\Home\UserController.class.php on line 15
[06-May-2015 11:29:41 Europe/Berlin] PHP Fatal error:  Class 'Controller\Home\image' not found in D:\xampp\www\xphp\Controller\Home\UserController.class.php on line 15
[06-May-2015 11:30:11 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:13 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:14 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:14 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:14 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:15 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:15 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:15 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:30:15 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:31 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:32 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:32 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:32 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:33 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:32:33 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:33:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:35:40 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:35:41 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:35:41 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:35:41 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:35:41 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:36:00 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 15
[06-May-2015 11:38:54 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:38:54 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:38:55 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:38:55 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:38:55 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:38:55 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:02 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:39:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:41 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:42 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:42 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:42 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:42 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:43 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:49 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:49 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:49 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:49 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:50 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:50 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:50 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:50 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:51 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:51 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:51 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:51 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:51 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:52 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:52 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:56:52 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:57:46 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:00 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:01 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:01 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:02 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:02 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:02 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:03 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:04 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:05 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:06 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:06 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:07 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:07 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:08 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:24 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:25 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:26 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:26 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:26 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:27 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:28 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:29 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:30 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:31 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:32 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:33 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  A session had already been started - ignoring session_start() in D:\xampp\www\xphp\Lib\image.class.php on line 14
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  Uninitialized string offset: 4 in D:\xampp\www\xphp\Lib\image.class.php on line 21
[06-May-2015 11:58:34 Europe/Berlin] PHP Notice:  Uninitialized string offset: 5 in D:\xampp\www\xphp\Lib\image.class.php on line 21
